Module name,Service name,Group Request ID,Service unique key,Session ID,Security Token,RQ date time stamp,RS date time stamp,TAT,Status
FlightScheduleService_V1,Air_MultiAvailability,0,64108566181_0,0U6XSL8DK9,13D6V5QBX6W1N1EMQUG3O8Y7ZC,2024-10-01 11:04:39,2024-10-01 11:04:40,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,64837739407_0,,,2024-10-01 11:04:40,2024-10-01 11:04:40,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,87909228656_0,0MREQMVKHU,4CEGUACBPC82UEWUQAMJ36DY,2024-10-01 11:04:40,2024-10-01 11:04:41,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,64108566181_0,0U6XSL8DK9,13D6V5QBX6W1N1EMQUG3O8Y7ZC,2024-10-01 11:04:40,2024-10-01 11:04:41,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,58384848986_0,,,2024-10-01 11:04:40,2024-10-01 11:04:41,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,81102776382_0,0ZPBRGIT51,1BB450REQ47LJCMNC52IATA98,2024-10-01 11:04:40,2024-10-01 11:04:41,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,87909228656_0,0MREQMVKHU,4CEGUACBPC82UEWUQAMJ36DY,2024-10-01 11:04:41,2024-10-01 11:04:41,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,64108566181_0,,,2024-10-01 11:04:41,2024-10-01 11:04:41,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,38836804297_0,0PQX88FLOR,2RB22FURVCMCW2RL050VPIAMTV,2024-10-01 11:04:41,2024-10-01 11:04:41,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,81102776382_0,0ZPBRGIT51,1BB450REQ47LJCMNC52IATA98,2024-10-01 11:04:41,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,22722035353_0,0Y3EJ3GV12,18EG1VETJVJSG30HQ852O2FO87,2024-10-01 11:04:41,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,87909228656_0,,,2024-10-01 11:04:41,2024-10-01 11:04:42,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,4699380559_0,,,2024-10-01 11:04:41,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,38836804297_0,0PQX88FLOR,2RB22FURVCMCW2RL050VPIAMTV,2024-10-01 11:04:41,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,69274084487_0,0EG5RJIB44,XQTW9G1ZEMJ215M9D7UYVDP3J,2024-10-01 11:04:41,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,81102776382_0,0ZPBRGIT51,1BB450REQ47LJCMNC52IATA98,2024-10-01 11:04:42,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,22722035353_0,0Y3EJ3GV12,18EG1VETJVJSG30HQ852O2FO87,2024-10-01 11:04:42,2024-10-01 11:04:42,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,37849036466_0,,,2024-10-01 11:04:42,2024-10-01 11:04:42,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,38836804297_0,0PQX88FLOR,2RB22FURVCMCW2RL050VPIAMTV,2024-10-01 11:04:42,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,69274084487_0,0EG5RJIB44,XQTW9G1ZEMJ215M9D7UYVDP3J,2024-10-01 11:04:42,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,81102776382_0,0ZPBRGIT51,1BB450REQ47LJCMNC52IATA98,2024-10-01 11:04:42,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,49861412589_0,0Y3F0UQVIW,17K0OVTRKLDKOZ6HLUT9GCSFD,2024-10-01 11:04:42,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,22722035353_0,0Y3EJ3GV12,18EG1VETJVJSG30HQ852O2FO87,2024-10-01 11:04:42,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,40289316664_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,62354341277_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,91639535002_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,38836804297_0,0PQX88FLOR,2RB22FURVCMCW2RL050VPIAMTV,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,59887676807_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,14635625812_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,69274084487_0,0EG5RJIB44,XQTW9G1ZEMJ215M9D7UYVDP3J,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,81102776382_0,0ZPBRGIT51,1BB450REQ47LJCMNC52IATA98,2024-10-01 11:04:43,2024-10-01 11:04:43,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,49861412589_0,0Y3F0UQVIW,17K0OVTRKLDKOZ6HLUT9GCSFD,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,22722035353_0,0Y3EJ3GV12,18EG1VETJVJSG30HQ852O2FO87,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,48862950155_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,ERROR
GetAvailabilityService_V2,PNR_AddMultiElements,110931,31598430235_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,ERROR
GetAvailabilityService_V2,PNR_AddMultiElements,110931,89766050065_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,ERROR
FlightScheduleService_V1,Air_MultiAvailability,0,60242417275_0,04J70VJNNX,28N337EKHMPSE1EYSI0D2M62V2,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,56929981828_110931,,,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,ERROR
FlightScheduleService_V1,Air_MultiAvailability,0,38836804297_0,0PQX88FLOR,2RB22FURVCMCW2RL050VPIAMTV,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,69274084487_0,0EG5RJIB44,XQTW9G1ZEMJ215M9D7UYVDP3J,2024-10-01 11:04:43,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,81102776382_0,,,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,65128107864_110931,,,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,ERROR
FlightScheduleService_V1,Air_MultiAvailability,0,49861412589_0,0Y3F0UQVIW,17K0OVTRKLDKOZ6HLUT9GCSFD,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,22722035353_0,0Y3EJ3GV12,18EG1VETJVJSG30HQ852O2FO87,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,60242417275_0,04J70VJNNX,28N337EKHMPSE1EYSI0D2M62V2,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,38836804297_0,,,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,82507292038_0,04J7IMTO5Q,3UJ6FUCISV3WN1REUECMU88OUC,2024-10-01 11:04:44,2024-10-01 11:04:44,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,69274084487_0,0EG5RJIB44,XQTW9G1ZEMJ215M9D7UYVDP3J,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,44611565379_0,,,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,22722035353_0,,,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,49861412589_0,0Y3F0UQVIW,17K0OVTRKLDKOZ6HLUT9GCSFD,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,60242417275_0,04J70VJNNX,28N337EKHMPSE1EYSI0D2M62V2,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,82507292038_0,04J7IMTO5Q,3UJ6FUCISV3WN1REUECMU88OUC,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,78174967283_0,,,2024-10-01 11:04:44,2024-10-01 11:04:45,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,69274084487_0,,,2024-10-01 11:04:45,2024-10-01 11:04:45,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,49861412589_0,0Y3F0UQVIW,17K0OVTRKLDKOZ6HLUT9GCSFD,2024-10-01 11:04:45,2024-10-01 11:04:45,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,47247307086_0,,,2024-10-01 11:04:45,2024-10-01 11:04:45,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,87817860882_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,82507292038_0,04J7IMTO5Q,3UJ6FUCISV3WN1REUECMU88OUC,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,65354726128_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,59772169909_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,74923035153_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,67588928968_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,22003156232_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,70315025213_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,24397109539_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,46366303344_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,16959529099_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,98229209139_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,63514618665_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,29907972251_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,68229540013_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,63011827650_0,0RNFG0HWAJ,NOXIDSV0XDA53M1DXTEO5O9VG,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,18254080990_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,15197789585_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,94280508915_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,90526981274_110931,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,49861412589_0,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,1729350587_0,,,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,60242417275_0,04J70VJNNX,28N337EKHMPSE1EYSI0D2M62V2,2024-10-01 11:04:46,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,35456897558_0,0GI2BV3QFK,37QWYSOM98HWV3GL1B6DL2P380,2024-10-01 11:04:45,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,82507292038_0,04J7IMTO5Q,3UJ6FUCISV3WN1REUECMU88OUC,2024-10-01 11:04:46,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,63011827650_0,0RNFG0HWAJ,NOXIDSV0XDA53M1DXTEO5O9VG,2024-10-01 11:04:46,2024-10-01 11:04:46,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,53739113551_0,,,2024-10-01 11:04:46,2024-10-01 11:04:46,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,60242417275_0,,,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
FareCheckService_V1,Fare_InformativePricingWithoutPNR,110931,98678244945_110931,0SAFTOSVTX,37LSE8N9NY9E02IOE2NXTDJQMI,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,82507292038_0,04J7IMTO5Q,3UJ6FUCISV3WN1REUECMU88OUC,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,35456897558_0,0GI2BV3QFK,37QWYSOM98HWV3GL1B6DL2P380,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
FareCheckService_V1,Fare_InformativePricingWithoutPNR,110931,22592028744_110931,083848UO40,PSYKFDBP28AU21IQEDGFRWZVN,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,63011827650_0,0RNFG0HWAJ,NOXIDSV0XDA53M1DXTEO5O9VG,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,93181595104_0,0U6YACIE2A,1NFA5TWBYONPQ2FUOSN3V7VVG3,2024-10-01 11:04:46,2024-10-01 11:04:47,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,90694559376_0,,,2024-10-01 11:04:47,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,82507292038_0,,,2024-10-01 11:04:47,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,63011827650_0,0RNFG0HWAJ,NOXIDSV0XDA53M1DXTEO5O9VG,2024-10-01 11:04:47,2024-10-01 11:04:47,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,35456897558_0,0GI2BV3QFK,37QWYSOM98HWV3GL1B6DL2P380,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FareCheckService_V1,Fare_InformativePricingWithoutPNR,110931,98678244945_110931,0SAFTOSVTX,37LSE8N9NY9E02IOE2NXTDJQMI,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,35407237286_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,78761606078_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,79495667847_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,67472126940_0,0ZPCQZ2U4R,3QQJTBZLUMOE2Q32VGCV38YPV,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FareCheckService_V1,Fare_InformativePricingWithoutPNR,110931,22592028744_110931,083848UO40,PSYKFDBP28AU21IQEDGFRWZVN,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,2364705041_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,33155018766_0,0HEJ2DBZ3Y,33B3Q1TY2D0851ECJHI8SGV54I,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,93181595104_0,0U6YACIE2A,1NFA5TWBYONPQ2FUOSN3V7VVG3,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,57083622321_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,98213435509_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,14345082821_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,22225211242_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,90445040611_110931,,,2024-10-01 11:04:47,2024-10-01 11:04:48,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,39250242474_0,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
FareCheckService_V1,PNR_AddMultiElements,110931,98678244945_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,56412619371_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
GetAvailabilityService_V2,PNR_AddMultiElements,110931,38828923415_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,89610234644_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,63011827650_0,0RNFG0HWAJ,NOXIDSV0XDA53M1DXTEO5O9VG,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,35456897558_0,0GI2BV3QFK,37QWYSOM98HWV3GL1B6DL2P380,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,24901737270_0,0WGZ44HUOQ,192657IX4ZCGX3UYETLRN8D916,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,37686666166_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
FareCheckService_V1,PNR_AddMultiElements,110931,22592028744_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,1254201889_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
FlightScheduleService_V1,Air_MultiAvailability,0,67472126940_0,0ZPCQZ2U4R,3QQJTBZLUMOE2Q32VGCV38YPV,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,54995220050_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
GetAvailabilityService_V2,PNR_AddMultiElements,110931,13978541657_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
FlightScheduleService_V1,Air_MultiAvailability,0,33155018766_0,0HEJ2DBZ3Y,33B3Q1TY2D0851ECJHI8SGV54I,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,93181595104_0,0U6YACIE2A,1NFA5TWBYONPQ2FUOSN3V7VVG3,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,SUCCESS
GetAvailabilityService_V2,PNR_AddMultiElements,110931,47139652180_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
GetAvailabilityService_V2,PNR_AddMultiElements,110931,20879489953_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:48,00:00:00,ERROR
GetAvailabilityService_V2,PNR_AddMultiElements,110931,86806486392_110931,,,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,ERROR
FlightScheduleService_V1,PNR_AddMultiElements,0,63011827650_0,,,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,76347258120_0,0HEJK4LZLR,19WW1YXIO05B32OY11H3OEMSYX,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,24901737270_0,0WGZ44HUOQ,192657IX4ZCGX3UYETLRN8D916,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,35456897558_0,0GI2BV3QFK,37QWYSOM98HWV3GL1B6DL2P380,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,67472126940_0,0ZPCQZ2U4R,3QQJTBZLUMOE2Q32VGCV38YPV,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,33155018766_0,0HEJ2DBZ3Y,33B3Q1TY2D0851ECJHI8SGV54I,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,83258732012_0,10R3E760N4,YYYN979PHSHYDWD0E1B1CS1,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,93181595104_0,0U6YACIE2A,1NFA5TWBYONPQ2FUOSN3V7VVG3,2024-10-01 11:04:48,2024-10-01 11:04:49,00:00:00,SUCCESS
VerifyFlightDetails_V1,Air_FlightInfo,0,65329183526_0,,,2024-10-01 11:04:49,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,76347258120_0,0HEJK4LZLR,19WW1YXIO05B32OY11H3OEMSYX,2024-10-01 11:04:49,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,PNR_AddMultiElements,0,35456897558_0,,,2024-10-01 11:04:49,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,24901737270_0,0WGZ44HUOQ,192657IX4ZCGX3UYETLRN8D916,2024-10-01 11:04:49,2024-10-01 11:04:49,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,33155018766_0,0HEJ2DBZ3Y,33B3Q1TY2D0851ECJHI8SGV54I,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,67472126940_0,0ZPCQZ2U4R,3QQJTBZLUMOE2Q32VGCV38YPV,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,83258732012_0,10R3E760N4,YYYN979PHSHYDWD0E1B1CS1,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
FlightScheduleService_V1,Air_MultiAvailability,0,93181595104_0,0U6YACIE2A,1NFA5TWBYONPQ2FUOSN3V7VVG3,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
FlightInventoryService_V1,Inv_AdvancedGetFlightData,110931,37543224525_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,34950236017_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,16543306938_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,84064308583_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,57223106680_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,80441547310_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,489812919_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,77518808490_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
GetFareUsingCurl,Fare_InformativePricingWithoutPNR,110931,75923792582_110931,,,2024-10-01 11:04:49,2024-10-01 11:04:50,00:00:00,SUCCESS
